date,open,high,low,close,volume,value
2006-07-03,56.64,57.10,55.50,56.00,2311114,56.00
2006-07-04,55.50,57.34,55.50,57.04,964818,57.04
2006-07-05,55.50,58.04,55.00,57.47,2195128,57.47
2006-07-06,56.67,59.00,56.67,58.23,1046222,58.23
2006-07-07,59.00,60.00,55.84,56.28,1254711,56.28
2006-07-10,56.34,58.69,55.68,58.20,791096,58.20
2006-07-11,58.17,59.02,57.40,58.93,551732,58.93
2006-07-12,58.17,58.66,56.34,56.79,946747,56.79
2006-07-13,56.67,57.00,54.52,54.75,757516,54.75
2006-07-14,54.52,54.52,51.67,52.60,2658509,52.60
2006-07-17,52.67,52.67,50.17,50.65,736847,50.65
2006-07-18,50.50,52.00,50.34,51.66,677510,51.66
2006-07-19,52.00,53.00,50.17,50.53,327434,50.53
2006-07-20,52.33,53.17,51.18,52.53,575587,52.53
2006-07-21,53.16,53.16,51.68,52.27,636112,52.27
2006-07-24,52.27,52.59,49.67,52.44,748031,52.44
2006-07-25,52.50,53.99,51.03,52.99,638656,52.99
2006-07-26,53.34,53.49,52.50,53.24,1082016,53.24
2006-07-27,53.32,53.82,50.69,51.70,1456073,51.70
2006-07-28,52.00,52.34,50.84,51.68,735389,51.68
2006-07-31,53.16,53.16,51.34,52.08,1050793,52.08
2006-08-01,52.00,52.16,51.02,51.60,696343,51.60
2006-08-02,51.50,51.67,51.29,51.56,204116,51.56
2006-08-03,51.65,52.00,51.17,51.38,332755,51.38
2006-08-04,51.67,52.60,51.03,51.40,405874,51.40
2006-08-07,51.26,51.33,50.22,50.84,400864,50.84
2006-08-08,50.36,51.57,50.19,50.40,1779775,50.40
2006-08-09,50.67,51.42,50.52,51.17,1578197,51.17
2006-08-10,51.17,51.62,50.69,51.06,553514,51.06
2006-08-11,51.50,51.99,50.72,50.92,331045,50.92
2006-08-14,51.66,54.89,51.34,54.18,2114540,54.18
2006-08-16,54.84,59.16,54.84,57.85,4996904,57.85
2006-08-17,59.16,59.50,57.22,57.87,3076754,57.87
2006-08-18,58.34,65.79,57.86,62.42,5081620,62.42
2006-08-21,62.86,64.29,60.67,61.86,5680210,61.86
2006-08-22,61.67,61.84,58.05,58.78,3393556,58.78
2006-08-23,58.67,60.65,57.84,58.23,5350628,58.23
2006-08-24,58.50,59.50,57.50,58.46,2490493,58.46
2006-08-25,59.00,59.16,57.02,57.88,2868727,57.88
2006-08-28,59.16,60.00,58.00,59.66,4241560,59.66
2006-08-29,60.10,61.50,58.56,58.78,10335143,58.78
2006-08-30,59.50,62.50,59.40,62.30,6221143,62.30
2006-08-31,62.50,63.17,59.72,60.26,5319286,60.26
2006-09-01,63.32,63.32,60.10,61.88,2472314,61.88
2006-09-04,62.17,64.16,61.85,63.84,4028583,63.84
2006-09-05,64.35,64.66,62.60,62.98,3786213,62.98
2006-09-06,63.00,64.92,62.72,64.50,6529924,64.50
2006-09-07,64.67,65.14,62.20,62.78,3285862,62.78
2006-09-08,63.34,64.80,62.78,64.63,4697753,64.63
2006-09-11,64.80,66.09,63.90,64.28,4981473,64.28
2006-09-12,64.67,65.26,62.59,63.32,6568856,63.32
2006-09-13,63.96,65.67,63.54,64.10,8049114,64.10
2006-09-14,65.00,65.00,63.76,64.60,2330325,64.60
2006-09-15,64.59,66.67,63.26,64.14,7151204,64.14
2006-09-18,64.17,65.24,63.86,64.30,2612839,64.30
2006-09-19,64.36,65.00,62.19,62.56,3367524,62.56
2006-09-20,62.27,63.92,61.26,62.37,5229111,62.37
2006-09-21,63.02,63.42,62.09,62.39,8830382,62.39
2006-09-22,62.42,62.67,61.03,61.36,4753382,61.36
2006-09-25,61.84,64.64,60.94,63.86,11944101,63.86
2006-09-26,64.50,64.67,62.59,63.14,7637732,63.14
2006-09-27,63.52,63.97,62.10,62.37,6839808,62.37
2006-09-28,62.96,62.96,61.10,61.55,5220075,61.55
2006-09-29,61.80,61.80,60.55,61.06,943621,61.06
2006-10-03,61.50,62.16,61.20,61.45,3874684,61.45
2006-10-04,62.17,63.42,61.50,61.66,5958452,61.66
2006-10-05,62.50,63.00,61.96,62.64,7387647,62.64
2006-10-06,62.80,66.50,62.55,65.73,7563174,65.73
2006-10-09,65.50,66.15,63.84,65.42,2813067,65.42
2006-10-10,65.52,66.42,65.23,66.03,3286300,66.03
2006-10-11,66.57,67.50,66.17,66.96,6505013,66.96
2006-10-12,67.17,69.09,67.09,68.80,11516388,68.80
2006-10-13,69.17,70.16,67.02,67.67,8705811,67.67
2006-10-16,67.84,68.49,66.03,67.50,4963276,67.50
2006-10-17,68.12,68.12,65.36,66.12,4039238,66.12
2006-10-18,66.62,67.10,65.92,66.42,1709765,66.42
2006-10-19,67.10,68.50,66.68,67.29,2040840,67.29
2006-10-20,67.34,67.66,64.67,65.40,2254591,65.40
2006-10-21,65.84,67.08,65.76,66.55,390304,66.55
2006-10-23,67.34,67.62,66.16,66.88,1606504,66.88
2006-10-26,67.24,67.24,64.47,64.74,2568514,64.74
2006-10-27,65.84,65.92,64.50,65.40,1023879,65.40
2006-10-30,65.50,67.26,65.00,66.60,2282628,66.60
2006-10-31,67.00,69.00,66.03,66.82,4703747,66.82
2006-11-01,68.34,68.76,67.34,68.20,3818353,68.20
2006-11-02,68.39,69.60,68.20,68.97,7187995,68.97
2006-11-03,69.17,69.73,68.34,68.69,2009774,68.69
2006-11-06,68.67,68.67,66.86,67.20,1905247,67.20
2006-11-07,67.00,67.34,64.84,65.20,1438128,65.20
2006-11-08,65.17,65.99,61.87,63.02,7692869,63.02
2006-11-09,63.34,63.84,61.76,62.02,1537897,62.02
2006-11-10,62.02,62.29,60.00,60.63,2575425,60.63
2006-11-13,60.84,61.82,60.26,60.56,2273682,60.56
2006-11-14,61.46,61.88,60.85,61.42,6656343,61.42
2006-11-15,62.50,62.50,60.84,61.32,3820537,61.32
2006-11-16,61.42,61.57,60.02,60.26,1400492,60.26
2006-11-17,61.34,63.50,61.34,63.06,7383837,63.06
2006-11-20,63.26,63.26,61.17,61.80,5844020,61.80
2006-11-21,61.80,63.54,61.17,63.34,4962550,63.34
2006-11-22,63.50,63.50,61.37,61.54,2114864,61.54
2006-11-23,62.32,63.43,61.86,62.64,3062733,62.64
2006-11-24,62.17,63.17,62.17,62.82,2310952,62.82
2006-11-27,63.00,63.00,61.67,61.93,1374051,61.93
2006-11-28,61.67,61.67,59.84,60.02,3815905,60.02
2006-11-29,60.04,61.50,58.49,59.06,4619007,59.06
2006-11-30,58.52,58.99,57.09,57.39,5251543,57.39
2006-12-01,57.50,57.87,56.00,57.00,7572227,57.00
2006-12-04,57.00,57.67,56.07,56.56,5486732,56.56
2006-12-05,56.90,57.46,56.26,56.42,4557918,56.42
2006-12-06,57.14,57.14,55.84,55.98,2483534,55.98
2006-12-07,56.67,56.67,55.36,55.90,3037228,55.90
2006-12-08,56.49,56.49,55.17,55.36,2170181,55.36
2006-12-11,55.34,56.08,53.67,54.10,2397804,54.10
2006-12-12,54.17,54.34,52.34,53.02,4600924,53.02
2006-12-13,53.17,54.59,52.18,53.66,6228523,53.66
2006-12-14,53.84,54.66,53.54,53.80,5512872,53.80
2006-12-15,53.80,54.70,53.69,54.20,2953556,54.20
2006-12-18,54.66,54.84,53.26,54.62,3386675,54.62
2006-12-19,54.67,55.30,53.27,53.45,3336157,53.45
2006-12-20,54.50,54.50,53.34,53.52,4764584,53.52
2006-12-21,53.34,53.74,52.86,53.22,3068679,53.22
2006-12-22,53.34,53.92,53.17,53.42,3422739,53.42
2006-12-26,56.20,56.20,52.86,52.99,4396652,52.99
2006-12-27,53.67,54.59,53.67,54.15,3931195,54.15
2006-12-28,54.22,58.50,54.04,55.82,8560978,55.82
2006-12-29,56.50,56.96,55.84,56.35,1661953,56.35
2007-01-02,56.34,56.64,55.52,55.72,561104,55.72
2007-01-03,55.87,56.50,55.36,56.33,1950808,56.33
2007-01-04,57.60,58.76,57.00,57.58,6962628,57.58
2007-01-05,58.50,59.90,58.00,58.70,4471852,58.70
2007-01-08,58.86,59.57,58.34,58.68,3165988,58.68
2007-01-09,58.50,59.49,57.10,57.55,1226063,57.55
2007-01-10,58.00,58.16,55.27,57.50,2841146,57.50
2007-01-11,58.17,59.32,57.59,59.12,2884182,59.12
2007-01-12,59.67,62.22,59.67,61.32,7727308,61.32
2007-01-15,61.67,61.67,58.35,58.64,3179601,58.64
2007-01-16,58.82,59.17,57.69,57.94,1303009,57.94
2007-01-17,58.67,60.26,58.34,60.00,3079574,60.00
2007-01-18,59.67,61.67,58.93,61.00,3739595,61.00
2007-01-19,61.34,62.47,60.69,60.97,4924986,60.97
2007-01-22,60.97,61.67,60.22,61.20,3513040,61.20
2007-01-23,60.36,60.99,59.00,59.56,2753532,59.56
2007-01-24,59.34,59.34,58.20,58.88,2315848,58.88
2007-01-25,58.34,60.34,58.30,59.82,3611801,59.82
2007-01-29,59.59,60.84,59.34,60.52,3408004,60.52
2007-01-31,60.84,60.84,59.35,60.07,1920012,60.07
2007-02-01,59.17,59.92,58.86,59.66,1210199,59.66
2007-02-02,59.99,59.99,58.52,58.75,3222667,58.75
2007-02-05,58.50,60.00,57.67,59.79,1650499,59.79
2007-02-06,59.84,59.84,58.64,59.18,1864359,59.18
2007-02-07,59.16,59.17,57.35,57.64,1998704,57.64
2007-02-08,58.17,58.34,57.06,58.27,2210217,58.27
2007-02-09,57.84,57.84,57.10,57.37,1150268,57.37
2007-02-12,56.85,57.82,54.76,55.32,1157792,55.32
2007-02-13,53.36,55.66,53.36,54.78,1706843,54.78
2007-02-14,53.42,54.66,53.19,54.07,953634,54.07
2007-02-15,54.17,56.84,52.92,54.65,5336061,54.65
2007-02-19,54.17,56.19,53.36,55.92,1320540,55.92
2007-02-20,56.50,56.76,55.03,55.32,2705007,55.32
2007-02-21,55.05,56.67,55.05,56.00,1936745,56.00
2007-02-22,56.00,56.66,54.38,54.85,2318380,54.85
2007-02-23,58.34,58.34,52.60,52.89,2017411,52.89
2007-02-26,53.67,53.67,51.67,52.58,1570193,52.58
2007-02-27,52.84,52.84,51.35,51.56,2820729,51.56
2007-02-28,50.17,52.65,48.84,51.88,5082634,51.88
2007-03-01,52.47,52.47,50.34,51.66,2456565,51.66
2007-03-02,50.62,52.17,49.67,50.02,1394324,50.02
2007-03-05,48.84,49.97,47.50,48.19,2913892,48.19
2007-03-06,49.17,51.09,49.17,50.56,8722208,50.56
2007-03-07,51.17,51.50,49.22,50.02,7827431,50.02
2007-03-08,49.67,50.40,49.34,50.00,6465709,50.00
2007-03-09,50.40,50.40,49.02,49.47,1059709,49.47
2007-03-12,50.17,50.92,49.84,50.64,3666693,50.64
2007-03-13,51.17,51.17,50.19,50.62,919862,50.62
2007-03-14,50.50,59.80,46.98,49.25,2018521,49.25
2007-03-15,49.84,50.17,48.36,49.22,1368874,49.22
2007-03-16,49.50,51.00,49.50,50.22,3699355,50.22
2007-03-19,50.67,51.89,50.34,51.22,3381281,51.22
2007-03-20,51.22,53.92,50.84,53.22,3391342,53.22
2007-03-21,52.60,53.16,51.76,52.00,1229123,52.00
2007-03-22,52.00,53.26,52.00,52.32,1025823,52.32
2007-03-23,51.50,52.66,50.86,51.27,2379991,51.27
2007-03-26,50.92,51.92,50.50,51.10,1748649,51.10
2007-03-28,49.06,50.66,49.06,49.96,1436550,49.96
2007-03-29,49.84,52.49,49.50,52.12,2606474,52.12
2007-03-30,53.39,53.39,50.19,50.46,2797180,50.46
2007-04-02,50.42,50.50,48.52,48.82,1289894,48.82
2007-04-03,49.17,49.80,48.50,49.53,698215,49.53
2007-04-04,50.00,50.89,49.26,49.96,969870,49.96
2007-04-05,49.84,50.82,49.50,50.56,1264227,50.56
2007-04-09,50.34,52.40,50.34,52.10,2071546,52.10
2007-04-10,53.20,55.26,52.02,54.90,2956934,54.90
2007-04-11,54.90,55.17,52.86,53.18,1023819,53.18
2007-04-12,53.34,53.76,51.92,52.26,1131735,52.26
2007-04-13,51.67,53.33,50.70,52.64,1026015,52.64
2007-04-16,52.55,54.17,51.85,53.70,3367884,53.70
2007-04-17,53.80,56.30,53.80,55.52,2799808,55.52
2007-04-18,55.34,56.50,53.22,53.44,2222883,53.44
2007-04-19,53.35,54.12,52.35,53.13,2155578,53.13
2007-04-20,53.17,54.74,52.92,53.92,1266633,53.92
2007-04-23,54.00,55.00,51.23,53.73,1434672,53.73
2007-04-24,53.34,54.32,52.52,53.89,776163,53.89
2007-04-25,53.84,54.99,53.84,54.77,1017513,54.77
2007-04-26,55.50,57.42,54.42,56.59,3287560,56.59
2007-04-27,56.84,58.00,54.17,56.50,2340729,56.50
2007-04-30,55.84,56.62,55.02,55.55,2221341,55.55
2007-05-03,55.84,58.17,55.84,57.76,4701995,57.76
2007-05-04,57.84,58.34,55.43,55.83,2951708,55.83
2007-05-07,56.50,58.67,56.50,58.28,3511264,58.28
2007-05-08,58.34,59.15,56.93,57.16,1320018,57.16
2007-05-09,57.18,58.65,54.30,58.43,2369642,58.43
2007-05-10,58.34,60.00,58.17,59.18,2560078,59.18
2007-05-11,59.17,59.92,56.90,59.62,1710256,59.62
2007-05-14,60.00,61.94,59.22,60.95,2369114,60.95
2007-05-15,60.84,62.84,60.84,62.46,2873952,62.46
2007-05-16,62.67,63.00,60.60,61.33,5143021,61.33
2007-05-17,61.72,63.64,60.22,63.25,2982961,63.25
2007-05-18,63.34,63.36,60.84,62.60,1441116,62.60
2007-05-21,62.67,65.90,62.34,65.59,5508079,65.59
2007-05-22,65.17,65.67,63.34,65.00,2286846,65.00
2007-05-23,65.00,66.67,63.03,64.09,6048586,64.09
2007-05-24,64.00,64.38,61.69,61.85,1940741,61.85
2007-05-25,61.67,61.67,60.09,60.80,5565928,60.80
2007-05-28,61.62,61.67,60.22,60.49,2416961,60.49
2007-05-29,60.36,60.82,59.20,59.60,1712272,59.60
2007-05-30,60.00,60.00,58.34,58.86,2162658,58.86
2007-05-31,59.17,61.40,58.79,60.20,4688394,60.20
2007-06-01,60.34,60.84,57.94,60.16,1931993,60.16
2007-06-04,59.17,61.50,58.62,59.27,3743759,59.27
2007-06-05,59.27,59.34,57.52,58.32,3942703,58.32
2007-06-06,57.62,58.66,56.20,56.83,4502451,56.83
2007-06-07,55.28,57.64,55.28,57.35,3061353,57.35
2007-06-08,57.34,57.34,54.90,55.22,4319094,55.22
2007-06-11,55.50,57.16,55.22,56.39,3922574,56.39
2007-06-12,56.66,57.92,55.70,57.73,2647002,57.73
2007-06-13,57.20,58.14,55.54,55.76,763744,55.76
2007-06-14,56.99,56.99,55.20,55.80,1633592,55.80
2007-06-15,55.86,56.17,55.17,55.77,1245652,55.77
2007-06-18,55.00,56.17,54.40,55.67,1115476,55.67
2007-06-19,55.50,56.17,54.42,55.36,1828661,55.36
2007-06-20,55.99,56.24,55.17,55.50,1547857,55.50
2007-06-21,56.25,58.67,55.06,57.90,2589081,57.90
2007-06-22,61.67,61.67,57.84,58.69,1840504,58.69
2007-06-25,58.84,59.13,56.34,57.20,835842,57.20
2007-06-26,57.34,57.84,55.84,55.96,1463927,55.96
2007-06-27,56.84,56.84,54.68,54.92,2583969,54.92
2007-06-28,55.82,56.34,55.17,56.13,1924566,56.13
2007-06-29,55.85,57.02,55.36,56.75,1851393,56.75
2007-07-02,56.84,57.59,56.34,57.18,1976391,57.18
2007-07-03,56.57,58.33,56.50,56.66,2145313,56.66
2007-07-04,55.45,61.66,55.45,56.68,2248442,56.68
2007-07-05,56.52,57.09,55.68,56.67,1981761,56.67
2007-07-06,56.76,56.77,56.00,56.23,2303393,56.23
2007-07-09,55.84,56.66,55.38,56.32,1381053,56.32
2007-07-10,56.34,56.67,55.72,56.24,1561668,56.24
2007-07-11,56.00,58.17,55.29,55.94,1757408,55.94
2007-07-12,56.34,56.34,55.28,55.42,1707521,55.42
2007-07-13,55.55,56.67,55.55,56.30,1444338,56.30
2007-07-16,56.66,56.66,55.04,55.58,1786369,55.58
2007-07-17,55.42,55.98,55.18,55.45,1272536,55.45
2007-07-18,55.50,56.66,54.84,55.19,699403,55.19
2007-07-19,55.50,55.74,55.06,55.39,779733,55.39
2007-07-20,55.17,56.49,53.95,54.16,4775257,54.16
2007-07-23,53.50,53.95,52.79,52.94,2770349,52.94
2007-07-24,53.12,53.92,51.10,51.72,4277174,51.72
2007-07-25,51.67,52.76,51.62,52.42,1155770,52.42
2007-07-26,52.67,53.34,51.93,52.92,2302091,52.92
2007-07-27,51.76,53.32,51.34,51.82,2108055,51.82
2007-07-30,52.67,52.82,50.50,50.79,2657951,50.79
2007-07-31,50.84,53.84,50.67,53.56,2989867,53.56
2007-08-01,53.34,53.34,51.00,51.30,1489096,51.30
2007-08-02,50.93,51.94,50.36,51.03,1787389,51.03
2007-08-03,51.17,51.76,50.67,51.35,1901935,51.35
2007-08-06,51.00,53.09,50.20,51.90,1148055,51.90
2007-08-07,52.50,53.47,52.50,52.77,1699409,52.77
2007-08-08,52.19,54.15,51.84,53.96,1354534,53.96
2007-08-09,54.17,54.26,52.68,53.06,1842880,53.06
2007-08-10,52.00,52.79,50.90,52.53,1272632,52.53
2007-08-13,53.17,53.73,51.86,53.32,770817,53.32
2007-08-14,53.34,54.33,52.60,54.15,2094063,54.15
2007-08-16,54.15,54.15,51.26,52.68,831924,52.68
2007-08-17,53.17,53.68,50.37,51.26,1662763,51.26
2007-08-20,52.00,53.14,51.66,51.74,1986213,51.74
2007-08-21,52.33,52.33,50.03,50.18,761170,50.18
2007-08-22,51.34,51.34,49.84,50.12,1459913,50.12
2007-08-23,51.26,51.67,49.67,49.99,2118188,49.99
2007-08-24,50.00,50.25,49.67,50.05,2490385,50.05
2007-08-27,50.67,50.90,50.00,50.14,2080624,50.14
2007-08-28,50.05,50.97,49.90,50.19,1455731,50.19
2007-08-29,50.00,52.00,49.66,51.77,3852173,51.77
2007-08-30,52.46,52.70,50.67,52.10,5392704,52.10
2007-08-31,52.34,52.67,51.67,51.88,1190868,51.88
2007-09-03,51.68,53.16,51.62,51.76,1769216,51.76
2007-09-04,50.64,51.25,49.67,51.02,2449678,51.02
2007-09-05,50.50,51.30,50.35,51.02,2738941,51.02
2007-09-06,50.84,51.30,50.54,51.00,1686402,51.00
2007-09-07,50.67,51.30,50.55,50.74,591204,50.74
2007-09-10,50.34,52.67,50.34,52.53,1363390,52.53
2007-09-11,52.50,54.09,51.93,53.46,3900819,53.46
2007-09-12,52.53,54.12,51.17,51.68,1457429,51.68
2007-09-13,51.67,52.82,51.00,51.82,1335071,51.82
2007-09-14,52.34,52.76,50.84,51.03,1531921,51.03
2007-09-17,50.84,51.64,50.84,50.99,350334,50.99
2007-09-18,50.67,52.00,50.52,51.82,3003510,51.82
2007-09-19,51.02,52.60,51.02,51.79,1284320,51.79
2007-09-20,51.00,53.83,51.00,53.70,1826807,53.70
2007-09-21,53.67,54.00,53.26,53.70,1710202,53.70
2007-09-24,53.74,54.67,53.74,54.33,2352518,54.33
2007-09-25,55.50,66.50,55.50,58.26,21455551,58.26
2007-09-26,58.12,61.60,57.76,60.88,6593388,60.88
2007-09-27,60.88,61.67,58.54,60.56,4208682,60.56
2007-09-28,60.67,61.42,58.09,59.57,3348133,59.57
2007-10-01,60.17,63.22,57.72,62.90,3839292,62.90
2007-10-03,62.84,64.12,57.84,63.33,4416457,63.33
2007-10-04,63.34,64.76,60.85,62.52,2155230,62.52
2007-10-05,60.28,64.17,60.28,63.08,2206828,63.08
2007-10-08,62.84,63.32,61.38,62.36,1930721,62.36
2007-10-09,58.62,63.84,58.62,63.09,1608058,63.09
2007-10-10,62.84,64.17,61.26,62.02,2653919,62.02
2007-10-11,62.50,63.76,61.19,62.69,2484116,62.69
2007-10-12,63.34,63.34,61.24,62.82,2231846,62.82
2007-10-15,63.17,63.50,59.53,60.04,5565544,60.04
2007-10-16,59.83,60.32,58.17,58.54,2063621,58.54
2007-10-17,56.67,59.99,52.56,59.12,1346765,59.12
2007-10-18,58.00,60.32,57.50,58.32,683204,58.32
2007-10-19,57.67,57.84,53.59,53.90,3569792,53.90
2007-10-22,53.17,57.34,53.17,56.98,1796094,56.98
2007-10-23,58.30,59.92,56.39,58.66,1011615,58.66
2007-10-24,59.77,59.79,57.23,57.45,575101,57.45
2007-10-25,57.52,60.50,56.53,59.96,3270316,59.96
2007-10-26,59.32,60.99,58.18,60.20,1222241,60.20
2007-10-29,60.62,60.62,57.60,57.89,3352362,57.89
2007-10-30,58.34,58.34,56.34,56.62,2353844,56.62
2007-10-31,57.17,58.29,56.84,57.20,1034222,57.20
2007-11-01,57.94,58.33,56.50,57.10,1804392,57.10
2007-11-02,56.96,57.75,55.56,57.19,1910586,57.19
2007-11-05,57.67,58.67,57.00,57.62,3454783,57.62
2007-11-06,58.00,58.50,57.02,57.32,2516880,57.32
2007-11-07,57.50,58.50,57.00,58.05,7851219,58.05
2007-11-08,56.69,59.17,56.34,58.06,2223999,58.06
2007-11-09,58.76,59.64,57.76,59.13,767026,59.13
2007-11-12,59.34,59.34,56.90,58.56,3215869,58.56
2007-11-13,58.30,60.97,58.26,60.30,4175311,60.30
2007-11-14,60.67,61.64,58.50,60.32,3789825,60.32
2007-11-15,60.00,73.29,59.36,71.06,15963348,71.06
2007-11-16,71.67,77.50,70.84,72.37,21497765,72.37
2007-11-19,73.00,75.82,67.87,69.38,6011321,69.38
2007-11-20,63.49,69.07,63.49,66.00,10942541,66.00
2007-11-21,64.20,66.09,60.34,63.38,7909387,63.38
2007-11-22,63.34,67.17,61.73,65.87,3383171,65.87
2007-11-23,66.50,67.12,63.92,65.98,3327188,65.98
2007-11-26,66.67,68.67,65.05,65.70,2336703,65.70
2007-11-27,65.68,68.49,64.67,67.82,1646198,67.82
2007-11-28,68.34,69.34,63.38,64.09,9170307,64.09
2007-11-29,66.34,67.50,62.50,63.72,5220999,63.72
2007-11-30,63.34,67.16,63.34,64.40,3984185,64.40
2007-12-03,65.66,68.00,65.02,67.15,2709621,67.15
2007-12-04,66.67,70.84,66.00,69.90,6297411,69.90
2007-12-05,70.34,72.48,70.34,71.59,10097759,71.59
2007-12-06,72.82,73.26,70.00,70.63,4053919,70.63
2007-12-07,70.63,71.84,68.35,70.20,4974051,70.20
2007-12-10,71.34,72.74,69.69,71.12,2215401,71.12
2007-12-11,71.84,75.62,70.50,73.22,6328946,73.22
2007-12-12,73.17,75.20,73.00,73.35,6158746,73.35
2007-12-13,73.50,75.09,70.52,71.39,6699805,71.39
2007-12-14,72.34,72.34,69.00,69.82,4304623,69.82
2007-12-17,70.02,70.02,65.67,66.40,5478008,66.40
2007-12-18,66.67,70.66,65.76,69.79,6479748,69.79
2007-12-19,71.33,72.00,68.68,70.42,3689324,70.42
2007-12-20,70.84,72.67,69.34,72.12,2762856,72.12
2007-12-24,73.50,75.84,72.40,75.20,3869375,75.20
2007-12-26,75.50,80.50,74.67,78.94,9982199,78.94
2007-12-27,80.84,80.84,76.80,79.16,10386045,79.16
2007-12-28,76.89,80.20,75.17,79.05,4971573,79.05
2007-12-31,79.17,90.97,78.40,87.28,13886336,87.28
2008-01-01,88.29,88.29,83.50,86.66,5445568,86.66
2008-01-02,86.66,88.09,83.34,86.86,5707533,86.86
2008-01-03,86.00,91.67,85.50,90.39,13236088,90.39
2008-01-04,92.80,92.80,88.67,89.57,8708961,89.57
2008-01-07,85.34,88.34,85.34,86.74,6316280,86.74
2008-01-08,86.67,87.96,80.60,81.82,4291285,81.82
2008-01-09,86.66,86.66,76.44,77.12,5565370,77.12
2008-01-10,76.34,78.67,72.50,72.87,6118152,72.87
2008-01-11,73.67,74.50,71.10,72.42,7479160,72.42
2008-01-14,71.84,78.36,71.84,77.84,5827353,77.84
2008-01-15,79.00,79.16,73.06,73.56,4102541,73.56
2008-01-16,74.00,76.59,69.34,74.06,3912692,74.06
2008-01-17,76.37,77.00,73.19,73.89,5067341,73.89
2008-01-18,76.59,76.59,70.19,73.22,2854723,73.22
2008-01-21,73.16,73.16,65.00,67.94,4069045,67.94
2008-01-22,65.00,68.34,60.50,65.49,3260195,65.49
2008-01-23,68.34,74.00,62.34,67.04,2098497,67.04
2008-01-24,73.67,73.67,63.85,66.44,3008364,66.44
2008-01-25,65.67,70.00,65.67,68.39,3302127,68.39
2008-01-28,68.34,68.67,63.34,65.44,952182,65.44
2008-01-29,65.84,66.88,62.84,63.42,2022685,63.42
2008-01-30,63.67,63.67,58.52,59.90,1943789,59.90
2008-01-31,61.66,64.10,58.84,60.26,5146591,60.26
2008-02-01,61.66,66.15,59.02,64.36,1630412,64.36
2008-02-04,65.34,73.16,62.17,72.03,5155668,72.03
2008-02-05,71.67,74.12,70.84,71.83,2636622,71.83
2008-02-06,66.92,72.38,66.92,71.65,1378803,71.65
2008-02-07,71.17,73.32,70.00,71.14,2666807,71.14
2008-02-08,72.48,73.66,69.50,73.00,3865319,73.00
2008-02-11,70.67,73.76,68.53,70.44,2413283,70.44
2008-02-12,70.34,72.50,68.70,69.68,1265451,69.68
2008-02-13,70.84,72.02,68.50,69.90,1612647,69.90
2008-02-14,70.10,79.34,70.10,77.64,7965886,77.64
2008-02-15,75.84,79.90,75.17,78.26,7256079,78.26
2008-02-18,78.26,79.17,76.77,77.73,2630412,77.73
2008-02-19,79.00,80.50,74.38,75.36,3423585,75.36
2008-02-20,75.36,75.36,71.20,71.77,2196436,71.77
2008-02-21,72.82,73.29,68.42,69.49,1909867,69.49
2008-02-22,68.17,71.63,67.37,70.76,2902973,70.76
2008-02-25,71.67,73.32,70.34,72.38,2251123,72.38
2008-02-26,73.34,76.59,71.70,76.08,2867467,76.08
2008-02-27,77.50,78.29,75.00,75.40,2740231,75.40
2008-02-28,75.50,78.77,70.84,78.05,4836250,78.05
2008-02-29,78.17,78.42,72.02,77.47,6268661,77.47
2008-03-03,75.22,79.30,74.00,77.85,6384515,77.85
2008-03-04,76.67,78.24,72.14,72.69,3484608,72.69
2008-03-05,70.10,75.84,70.10,75.36,1922490,75.36
2008-03-07,74.17,74.17,71.34,72.66,2800786,72.66
2008-03-10,72.00,74.17,69.17,72.70,1941065,72.70
2008-03-11,72.34,74.92,70.93,74.43,2437486,74.43
2008-03-12,75.38,75.38,71.19,71.58,2336703,71.58
2008-03-13,70.72,72.47,66.50,68.00,4030466,68.00
2008-03-14,68.34,72.67,66.68,68.06,5274816,68.06
2008-03-17,67.50,69.46,64.72,65.14,5140711,65.14
2008-03-18,66.67,69.97,65.06,67.33,5348211,67.33
2008-03-19,68.34,69.67,62.34,64.28,4474942,64.28
2008-03-24,64.17,67.96,63.80,66.75,1941515,66.75
2008-03-25,67.17,69.67,66.36,67.85,3523882,67.85
2008-03-26,68.00,68.92,66.70,68.30,1904575,68.30
2008-03-27,67.46,69.57,66.87,68.65,3892641,68.65
2008-03-28,68.65,74.82,67.50,72.70,2580843,72.70
2008-03-31,70.00,72.99,66.73,68.10,2319784,68.10
2008-04-01,68.07,71.67,68.07,70.46,1576529,70.46
2008-04-02,71.80,73.34,69.17,69.82,964218,69.82
2008-04-03,69.34,70.50,68.04,68.52,1694663,68.52
2008-04-04,70.67,70.67,66.73,67.57,1169990,67.57
2008-04-07,67.34,69.72,66.27,66.86,2092611,66.86
2008-04-08,67.17,68.14,64.84,65.76,2478554,65.76
2008-04-09,63.72,67.67,63.72,65.98,1937657,65.98
2008-04-10,66.67,68.76,64.17,64.78,4868205,64.78
2008-04-11,64.84,66.64,64.84,65.62,1995194,65.62
2008-04-15,65.84,68.96,63.67,68.42,1660477,68.42
2008-04-16,68.34,69.67,66.67,66.97,1042784,66.97
2008-04-17,67.17,68.32,65.86,66.99,1146813,66.99
2008-04-21,66.99,68.32,66.67,67.10,1505415,67.10
